__label__pos	We both appreciated the removable cover as we could easily freshen it up now and then.
__label__neu	I constantly get comments and questions about this stroller when I am out. 
__label__neg	No go,  as the seats are not individual
__label__neg	They are a disaster
__label__neu	 This shell does not have a foam insert, and is hard plastic.
__label__neu	 As the months go by, I realized that there are some things I could have done without
__label__pos	"""Her face lights up when she sees it because she knows she is headed out on the town!"""
__label__neu	I have a Munchkin car bottle warmer but it doesn't work on these bottles because of the liners.
__label__neg	My daughter liked the nipple but got to much air
__label__neu	We had a couple of these that were the Snack Trap brand that we had lost around town (they are probably underfoot at Target somewhere).  
__label__neg	The lids are so hard to screw on straight
__label__pos	This is a great concept, but... 
__label__neg	 It's so cheaply made, especially for the price
__label__neu	i had these and i tried it b/c my son wouldn't take the bottle after i breastfed for a month... 
__label__pos	"""I read the reviews of these bottles and purchsed one to try it out and it worked like a charm."""
__label__neu	The light shuts off when done, but if you leave the warmer on, it will heat through another cycle.  
__label__neg	I would have liked to see it be a little deeper as far as size goes,  my boys had a little trouble squeezing in when the protector was on
__label__neg	"""We also had trouble finding the replacement parts for the wide neck bottles."""
__label__neg	They are cute and a great idea,  but just not worth the money
__label__neg	 Our first son slept in it for 2 months and then refused to sleep in it. 
__label__neg	My 6 month old has fallen headfirst onto the cube and has cut her forehead and chin and jaw on the hard(!) unpadded edges. 
__label__pos	The stage 1 nipple on the Vent Aire is slow, but my baby keeps all her formula down now.
__label__pos	This is awesome!  
__label__neu	The adjustable height was useful for raising the tray to just above our table level so we could slide the whole chair underneath when not in use.
__label__neu	Our baby hated the bottle and wouldn't take the nipple.
__label__pos	I would actually consider using this as a daily pump at work!
__label__neu	I don't have a whole lot to say about this booster,  but wanted to note to other buyers that there is a potential tipping hazard with the seat
__label__pos	I love our papasan. 
__label__neg	 My son seemed interested in the toy, but grew frustrated after a while because the effect of hitting the red key with the setting on Spanish with one knob turned to the picture of the metronome with the other knob turned to the picture of the violin was completely different from the day before when he hit the red key with the setting on French with one knob turned to the picture of the keyboard and the other knob set to the picture of the clarinet
__label__neg	"""It takes too long."""
__label__neu	No screeching,  but it sounded like someone speaking from inside a tin can.
__label__neg	"""This was not a very wise purchase on my part."""
__label__pos	Great for little hands
__label__neg	 He doesn't even try anymore
__label__pos	"""I loved this!"""
__label__neu	The Dr. Brown's bottles do fit the Medela pump connectors.
__label__neg	It has drawbacks though.
__label__pos	Just kidding SMILEY.
__label__neu	Well I did and I am completly satisfied.
__label__neu	Hopefully, it will still work when the diapers get REALLY smelly! 
__label__neu	This thing has a few  major flaws
__label__neu	So if you ignore that feature it's a great design.
__label__neg	"""if you want to continue using the carrier past 3 months, I would suggest looking at the more expensive Baby Bjorn for comfort..."""
__label__pos	Plus, unlike a bottle warmer appliance, there are no moving part or electrical components to wear out or break, so we expect we'll be using ours for years/babies to come.
__label__neg	Turned out to be a 20 buck paperweight for me.
__label__neg	When it works it is fine, but the stupid inner funnel ring has broken and had to be replaced 3 times already. 
__label__pos	"""It was very easy to install."""
__label__pos	ventilated shells protect irritated or damaged nipples from contact with clothing reducing irritation and allowing healing without blocking air from the skin- ventilated shells can collect a couple ounces of milk (if you're mindful of the holes at the top)- solid (no hole) shells can collect 2-3 ounces of milk and have convenient pouring spouts- base is shaped pointing out which is desirable for flat nipplesCons.
__label__neu	There I was trying to get ready for my baby -- due any day -- and I'm dealing with a box sent with zero padding,  and a seller who told me that if I opened it,  they wouldn't take it back.
__label__neg	I would have returned it if I didn't need it right away as a back up crib sheet.
__label__neg	 Overall, this was just OK as an infant tub, but no good for bigger babies
__label__pos	We brought our baby home from the hospital yesterday and hooked up the monitors - they worked great
__label__pos	Definitely a cute toy that I'm sure that he'll enjoy more when he's a bit older.
