reviewText,sentiment,under_review,uuid
"ours secured to the tether at the top of the headrest, but if we get into that bad of a crash, I'm sure window glass, or something, would be more of a hazard.",2,0,1143244800B0000E3D8LA19OGW5YP7JSSG
I recommend it.,0,1,1143244800B0000E3D8LA19OGW5YP7JSSG
I couldn't see spending a ton of money on a carried being my son was growing super quick.,2,0,1123804800B0002XO5M4A1ZTZLCU222JPC
"So, I splurged and bought this carrier.",2,1,1123804800B0002XO5M4A1ZTZLCU222JPC
"I was so pleased with it, I bought another one to keep in my Mother-In-law's car so I always had it handy.",0,1,1123804800B0002XO5M4A1ZTZLCU222JPC
It was cheap enough that I could actually do that!,0,1,1123804800B0002XO5M4A1ZTZLCU222JPC
I never wore it on my back.,2,1,1123804800B0002XO5M4A1ZTZLCU222JPC
"I want even aware that you could, but I loved being able to see my angel and hug him all the time.",0,1,1123804800B0002XO5M4A1ZTZLCU222JPC
Both my husband who is a foot taller then I and myself both enjoyed using this and it worked great.,0,1,1123804800B0002XO5M4A1ZTZLCU222JPC
My son loved being in it as well.,0,1,1123804800B0002XO5M4A1ZTZLCU222JPC
I wish it went higher up on the weight though since my son grew so rapidly.,1,1,1123804800B0002XO5M4A1ZTZLCU222JPC
I thought this mobile was very entertaining to my boy.,0,1,1235174400B00067ELGGA2JW331ATA1PP2
it was a little expensive but worth the price.,0,1,1235174400B00067ELGGA2JW331ATA1PP2
"After he was old enough to pull it that they say to not have mobiles anymore, I took the whole toy apart and we played with all it's pieces and the music box separately for many months.",0,1,1235174400B00067ELGGA2JW331ATA1PP2
This is a great seat for the money.,0,1,1243123200B001134IL2A1YXKR8FJDKOQC
"Honestly, I don't see the point in buying a more expensive one.",1,0,1243123200B001134IL2A1YXKR8FJDKOQC
"HOWEVER: when the music/vibration unit at the bottom of the seat is removed, the metal rack it attaches to sticks out, right in the path of my son's little feet.",2,1,1243123200B001134IL2A1YXKR8FJDKOQC
He hits his heels on it all the time (we removed it since he we never really used it).,1,1,1243123200B001134IL2A1YXKR8FJDKOQC
"He has since trained himself to not put his feet near it (he got little bruises on his heels), and other than that he loves this seat.",0,1,1243123200B001134IL2A1YXKR8FJDKOQC
We even broke it down and took it with us on vacation.,2,1,1243123200B001134IL2A1YXKR8FJDKOQC
The fabric in the seat is very easy to wash and the colors haven't faded at all.,0,1,1243123200B001134IL2A1YXKR8FJDKOQC
"Great seat, with one minor flaw.",0,1,1243123200B001134IL2A1YXKR8FJDKOQC
I love these snack cups!,0,1,1140566400B0009FIMPGA1O9TQSCKSLG9J
we have a dog who is always hounding my daughter for her snacks.,2,0,1140566400B0009FIMPGA1O9TQSCKSLG9J
with these cups she can drop it and they dog doesn't get all the contents!,2,1,1140566400B0009FIMPGA1O9TQSCKSLG9J
I was very excited to get my son this cup to drink out of.,2,1,1211846400B000O3PFVWA22B13EJTZKCTM
I thought it would keep his drinks cold in the summer and be easy for him to use.,2,1,1211846400B000O3PFVWA22B13EJTZKCTM
I am very disappointed.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
The cup's parts do pull apart for easy cleaning but the spout is very hard to get back into the lid and almost impossible to line up exactly right.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
I am not sure if it is because of this that the cup leaks.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
After messing around with the lid for a good 10 minutes and thinking that it was on good; the cup *still* leaked.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
I am not talking about leaking from my 15 month old throwing the cup around either.,2,1,1211846400B000O3PFVWA22B13EJTZKCTM
We had this cup sitting in the cup holder in his stroller and 5 minutes of movement from the stroller (at the zoo) caused it to leak out a puddle of milk into the cup holder.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
We ended up having to throw out the remainder of the milk and beg some napkins from a zoo snack stand attendant to sop up the mess.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
I am really frustrated that this cup leaks with even normal (not toddler like) use.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
"The fact that ""leak-proof"" is in the title is really ironic.",1,1,1211846400B000O3PFVWA22B13EJTZKCTM
In summary:Pros- Keeps things cold- Easy to cleanCons- Hard to pop the spout back in- Leaks very easy (we are talking that it leaks while sitting in the stroller.,1,1,1211846400B000O3PFVWA22B13EJTZKCTM
")- Really, really leaks!",1,1,1211846400B000O3PFVWA22B13EJTZKCTM
My Sister used this tub when she was in her apartment.,2,1,1149033600B000067EH7A3DTM08XWOZGYB
they bearly used it.,1,1,1149033600B000067EH7A3DTM08XWOZGYB
its gently used and well they liked it in there apartment but he out grew it to quicky!,2,1,1149033600B000067EH7A3DTM08XWOZGYB
its a good buy if you have a small house/apartment!,0,1,1149033600B000067EH7A3DTM08XWOZGYB
we liked it for the first few time he got a bath.,0,1,1149033600B000067EH7A3DTM08XWOZGYB
once he out grew the tub he was placed in the big boy bath tub and he loves it!,0,0,1149033600B000067EH7A3DTM08XWOZGYB
and he loves to splash water every where and there's no one to keep him in this toddler tub its a great buy.,0,0,1149033600B000067EH7A3DTM08XWOZGYB
and we loved it at the beginning of  his bath times!,0,0,1149033600B000067EH7A3DTM08XWOZGYB
"great crib, easy to assemble (it was pretty much assembled when it arrived!)",0,1,1128902400B000056HNDA3JP5LWNMVTU3Y
"My 6 month old son who is almost 20 pounds fits well in it, but I had to double wrap a bumper pad around it so he wouldn't roll into the cold metal!",0,1,1128902400B000056HNDA3JP5LWNMVTU3Y
"I am not sure how long he will fit into it, but I love its portability and how I feel there is no rush to move my happy 2 yr old out of his crib.",0,1,1128902400B000056HNDA3JP5LWNMVTU3Y
And its overall best feature is how you can roll it from room to room without taking it apart.,0,1,1128902400B000056HNDA3JP5LWNMVTU3Y
This is a GREAT product.,0,1,1228435200B000VLR178A1RBZ301PZLBVT
"My son plays with it all the time, and chews on it when he gets the urge.",0,1,1228435200B000VLR178A1RBZ301PZLBVT
"I was a little surprised at it's size (a bit smaller than expected) but when I realized my little one could hold it with one hand (or two) and hold onto furniture to walk with the other, I couldn't have been more pleased!",0,1,1228435200B000VLR178A1RBZ301PZLBVT
"It's definitely NOT too small, it's the perfect size for a toddlers small hands.",0,1,1228435200B000VLR178A1RBZ301PZLBVT
I love this chair.,0,1,1121990400B0001NE3ZOA2HHAV29CZ1OIE
It is so easy to use and the tray slides easily with one hand.,0,1,1121990400B0001NE3ZOA2HHAV29CZ1OIE
(A big bonus when dealing with a wiggling baby.),0,1,1121990400B0001NE3ZOA2HHAV29CZ1OIE
It is easy to clean and I like how well the chair pad has come through the wash.,0,1,1121990400B0001NE3ZOA2HHAV29CZ1OIE
Highly recommended!,0,1,1121990400B0001NE3ZOA2HHAV29CZ1OIE
I was looking for an easier baby sling (currently use the Moby) and thought this would be a good option.,2,1,1245628800B000UXQFVUA1MFARTPOQ9XXJ
"The material is nice and light, excellent quality, and the baby blue with navy stitching is a lovely color.",0,1,1245628800B000UXQFVUA1MFARTPOQ9XXJ
"However, it just doesn't match up to the Moby.",1,1,1245628800B000UXQFVUA1MFARTPOQ9XXJ
I never felt like my baby was truely secure in his spot while in the Ktan.,1,1,1245628800B000UXQFVUA1MFARTPOQ9XXJ
"Though the Moby takes a bit of trial and error to get the wrapping down pat, it has a pannel you can pull over the baby which secures everything in place.",0,0,1245628800B000UXQFVUA1MFARTPOQ9XXJ
The Ktan is missing this last piece.,1,1,1245628800B000UXQFVUA1MFARTPOQ9XXJ
"You also have to buy the correct size so if you and your partner are different sizes, you have to buy two.",1,1,1245628800B000UXQFVUA1MFARTPOQ9XXJ
The Moby is one long peice of fabric that both my husband and I can use so we only have to carry one sling with us when we're out and can EASILY switch it back and forth between us.,0,0,1245628800B000UXQFVUA1MFARTPOQ9XXJ
We have several of these in various sizes and fabrics.,0,1,1136592000B000069EXNAFA4Q7IF5DIT
They are all terrific.,0,1,1136592000B000069EXNAFA4Q7IF5DIT
"We're using the fleece at night in the winter, the quilt during the day in winter and we used the cotton one in the Fall.",0,1,1136592000B000069EXNAFA4Q7IF5DIT
I highly recommend this line of wearable blankets!,0,1,1136592000B000069EXNAFA4Q7IF5DIT
Be wary of any diaper pail that requires instructions and a demo by your next-door-neighbor in order to use it!,2,0,1023840000B000056OV3A2V350Z799DUA8
After I figured it all out I found that it was a pain to fool with.,1,1,1023840000B000056OV3A2V350Z799DUA8
Also the refills are expensive and it doesn't hold enough diapers IMO.,1,1,1023840000B000056OV3A2V350Z799DUA8
It doesn't lock out odors either.,1,1,1023840000B000056OV3A2V350Z799DUA8
"It may have for the first week or two, but now at 3 1/2 months it SMELLS BAD.",1,1,1023840000B000056OV3A2V350Z799DUA8
I guess the diapers have gotten stinkier.,1,1,1023840000B000056OV3A2V350Z799DUA8
What can I say.,1,1,1023840000B000056OV3A2V350Z799DUA8
The other thing that drives me nuts is that the first few diapers I put in after a refill change never go in correctly.,1,1,1023840000B000056OV3A2V350Z799DUA8
"No matter how many times I twist after the first diaper, the second one always pushes right through the first twist and ends up hanging in the bottom - un-sausage-linked.",1,1,1023840000B000056OV3A2V350Z799DUA8
The only positive thing I can say is that when you do cut the links loose they are easy to dispose of in the outside garbage.,0,1,1023840000B000056OV3A2V350Z799DUA8
You may want to save your money on this one and go with something less fru-fru.,1,1,1023840000B000056OV3A2V350Z799DUA8
"I read someone elses review that says ""couldn't have taken a shower without it"", all I have to say to that is, hallelujah!",0,0,1139788800B000BKTEYCA1PLZ81RMAR8GW
"Everyday for months I put this thing in the bathroom in front of our wall mirror, my son loved it.",0,1,1139788800B000BKTEYCA1PLZ81RMAR8GW
"Between playing with all the toys and smiling/talking to himslef in the mirror, I could once again take a shower that lastest more than 2 minute, and even put on some make-up and brush my hair.",0,1,1139788800B000BKTEYCA1PLZ81RMAR8GW
"And just like the other mom said, put them in this with the Baby Einstein on and you've got yourself one life saving baby cocktail!",0,1,1139788800B000BKTEYCA1PLZ81RMAR8GW
My son loves it and I couldn't get very much done without it!,0,1,1139788800B000BKTEYCA1PLZ81RMAR8GW
"Although now that he's 8 months and very mobile, he doesn't like it so much anymore, he'd rather be free to chase the dogs and throw the dvd's all over the house.",2,1,1139788800B000BKTEYCA1PLZ81RMAR8GW
0,2,1,1139788800B000BKTEYCA1PLZ81RMAR8GW
"Yes, yes, I read Karp's Happiest Baby on the Block, and yes, I believe that swaddling itself is the miracle-not this blanket.",2,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"I had a few swaddlers from First YearsThe First Years Easy-Wrap Swaddler - Yellow (much cheaper and worked better), but my son outgrew them.",0,0,1254355200B000G0J5FUA25EKKRY8C3QBK
"So, I decided to try the Miracle Blanket.",2,1,1254355200B000G0J5FUA25EKKRY8C3QBK
I wish I hadn't spent the money.,1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"First, the price is very high.",1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"Second, it's a long blanket that wraps--there are no closures (velcro, snaps, etc), so he tends to slip down into the blanket, and the arm flaps bunch up in his armpits (uncomfortable).",1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"What's worse, the blanket unravels and wraps around his neck.",1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
Scary!,1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
He gets very hot in this blanket (despite central A/C and ceiling fan--his back and neck are drenched!,1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"), and overheating is another risk factor for SIDS.",1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"Oh, and forget about ""quick"" middle-of-the-night diaper changes--it's nearly impossible to get his legs out of the bottom pouch, so wrestling him out of the blanket wakes him up.",1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"Overall, I would not recommend this blanket.",1,1,1254355200B000G0J5FUA25EKKRY8C3QBK
"These locks did not install quickly, my husband had a difficult time aligning the separate pieces in a way that allowed the magnets to operate properly.",1,1,1238457600B000GE6W2KA3Q6QS8NK7TOES
One of the drawers won't close unless I press hard on the direct spot where the lock is located.,1,1,1238457600B000GE6W2KA3Q6QS8NK7TOES
Another issue is the magnet 'key' which I wouldn't have known to order had I not read it in a previous review.,1,1,1238457600B000GE6W2KA3Q6QS8NK7TOES
If you don't order the four pack of locks you must order the key separately!,2,1,1238457600B000GE6W2KA3Q6QS8NK7TOES
"Overall, a lot of fuss and we end up leaving them unlocked because they are a nuisance.",1,1,1238457600B000GE6W2KA3Q6QS8NK7TOES
I bought this for my son a couple of years ago.,2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
"We used it lots when we were out, especially when he was potty training and just couldn't wait.",2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
It's wonderful.,0,1,1172880000B00069BV8AA22CW0ZHY3NJH8
Just wish it was easier to find the liners.,1,1,1172880000B00069BV8AA22CW0ZHY3NJH8
Another reviewer said there are sharp edges.,2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
Ours doesn't have any sharp edges.,0,1,1172880000B00069BV8AA22CW0ZHY3NJH8
"It does collapse, if the legs aren't snapped up properly; but otherwise isn't a problem.",2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
Our daughter is potty training right now and we have it ready for her whenever she needs it.,2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
It will also be great for our upcoming car trip.,0,1,1172880000B00069BV8AA22CW0ZHY3NJH8
UPDATE:My daughter is now 5 years old.,2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
We've had this for so many years and it's saved us many times.,0,1,1172880000B00069BV8AA22CW0ZHY3NJH8
We still have this in the back of the car for those rare emergencies.,2,1,1172880000B00069BV8AA22CW0ZHY3NJH8
What a wonderful buy.,0,1,1172880000B00069BV8AA22CW0ZHY3NJH8
This monitor is excellent!,0,1,1126656000B000S35QLCA196POQVTSKYN5
we have little interferance with other equipment (my hubby is a geek and we have it all!,0,1,1126656000B000S35QLCA196POQVTSKYN5
"wireless router, phones, tvs, etc) the sound is good and there is not much noise.",0,1,1126656000B000S35QLCA196POQVTSKYN5
BUt having our girl in the next door room does not justify having the monitor.,2,1,1126656000B000S35QLCA196POQVTSKYN5
"So, unless your house is HUGE, or you sleep in the second floor while the baby is in the first one (or backwards) use your money in diapers!",2,1,1126656000B000S35QLCA196POQVTSKYN5
"This is a great item to help your child strengthen their legs, plus the added bonus of wearing them out before nap time!",0,1,1196553600B000BXC1AIA1O1BSSV5XCOHW
"The look of joy on their little faces, once they figure out how to jump, is the greatest thing ever!",0,1,1196553600B000BXC1AIA1O1BSSV5XCOHW
"Just get one of these (actually, I got two so I wouldn't have to keep moving it around so much.)",0,1,1128297600B00009K2YUA2MYRQNZM3YVX2
"At 2 months, our baby's head was getting awfully flat.",2,0,1128297600B00009K2YUA2MYRQNZM3YVX2
"Enough so that the pediatrician scheduled an appt at 3 months to look at it & possibly talk about ""the helmet.""",2,0,1128297600B00009K2YUA2MYRQNZM3YVX2
